filename;width;height;class;xmin;ymin;xmax;ymax
427085ef4.jpg;1600;256;0;516;74;588;202
427085ef4.jpg;1600;256;2;588;74;660;202
427085ef4.jpg;1600;256;1;660;74;732;202
42795e53d.jpg;1600;256;9;257;99;336;239
42795e53d.jpg;1600;256;3;336;99;415;239
42795e53d.jpg;1600;256;3;415;99;494;239
427c8b179.jpg;1600;256;7;154;63;233;203
427c8b179.jpg;1600;256;5;233;63;312;203
427c8b179.jpg;1600;256;7;312;63;391;203
427c8b179.jpg;1600;256;2;391;63;470;203
427c8b179.jpg;1600;256;8;470;63;549;203
427c8b179.jpg;1600;256;4;549;63;628;203
427c8b179.jpg;1600;256;3;628;63;707;203
4281f5d71.jpg;1600;256;2;1309;129;1351;204
4281f5d71.jpg;1600;256;9;1351;129;1393;204
4281f5d71.jpg;1600;256;5;1393;129;1435;204
4281f5d71.jpg;1600;256;6;1435;129;1477;204
4281f5d71.jpg;1600;256;0;1477;129;1519;204
428586f79.jpg;1600;256;6;155;178;190;240
428586f79.jpg;1600;256;6;190;178;225;240
428586f79.jpg;1600;256;7;225;178;260;240
428586f79.jpg;1600;256;8;260;178;295;240
428586f79.jpg;1600;256;6;295;178;330;240
428586f79.jpg;1600;256;9;330;178;365;240
42877dc1a.jpg;1600;256;3;508;122;578;246
42877dc1a.jpg;1600;256;4;578;122;648;246
42877dc1a.jpg;1600;256;7;648;122;718;246
42877dc1a.jpg;1600;256;6;718;122;788;246
42877dc1a.jpg;1600;256;0;788;122;858;246
42877dc1a.jpg;1600;256;6;858;122;928;246
4291658ce.jpg;1600;256;0;1139;3;1184;83
4291658ce.jpg;1600;256;0;1184;3;1229;83
4291658ce.jpg;1600;256;5;1229;3;1274;83
4291658ce.jpg;1600;256;9;1274;3;1319;83
4291658ce.jpg;1600;256;1;1319;3;1364;83
42935bb3a.jpg;1600;256;6;237;188;264;236
42935bb3a.jpg;1600;256;7;264;188;291;236
42935bb3a.jpg;1600;256;3;291;188;318;236
42935bb3a.jpg;1600;256;8;318;188;345;236
42935bb3a.jpg;1600;256;2;345;188;372;236
429782c75.jpg;1600;256;0;646;96;721;229
429782c75.jpg;1600;256;7;721;96;796;229
429782c75.jpg;1600;256;7;796;96;871;229
429951ca7.jpg;1600;256;7;431;109;495;223
429951ca7.jpg;1600;256;9;495;109;559;223
429951ca7.jpg;1600;256;3;559;109;623;223
429951ca7.jpg;1600;256;1;623;109;687;223
429a2d97a.jpg;1600;256;9;810;5;876;122
429a2d97a.jpg;1600;256;4;876;5;942;122
429a2d97a.jpg;1600;256;6;942;5;1008;122
429a2d97a.jpg;1600;256;3;1008;5;1074;122
42a7c4cd4.jpg;1600;256;0;800;113;866;230
42a7c4cd4.jpg;1600;256;6;866;113;932;230
42a7c4cd4.jpg;1600;256;2;932;113;998;230
42a7c4cd4.jpg;1600;256;0;998;113;1064;230
42a7c4cd4.jpg;1600;256;2;1064;113;1130;230
42a7c4cd4.jpg;1600;256;6;1130;113;1196;230
42a7c4cd4.jpg;1600;256;1;1196;113;1262;230
42aa6fd93.jpg;1600;256;2;730;80;807;217
42aa6fd93.jpg;1600;256;9;807;80;884;217
42aa6fd93.jpg;1600;256;9;884;80;961;217
42ac758fc.jpg;1600;256;2;1218;185;1249;240
42ac758fc.jpg;1600;256;4;1249;185;1280;240
42ac758fc.jpg;1600;256;0;1280;185;1311;240
42ac758fc.jpg;1600;256;6;1311;185;1342;240
42ac758fc.jpg;1600;256;8;1342;185;1373;240
42ae82ae2.jpg;1600;256;1;608;48;669;156
42ae82ae2.jpg;1600;256;9;669;48;730;156
42ae82ae2.jpg;1600;256;4;730;48;791;156
42ae82ae2.jpg;1600;256;1;791;48;852;156
42ae82ae2.jpg;1600;256;5;852;48;913;156
42ae82ae2.jpg;1600;256;4;913;48;974;156
42af54b00.jpg;1600;256;8;776;131;827;222
42af54b00.jpg;1600;256;0;827;131;878;222
42af54b00.jpg;1600;256;7;878;131;929;222
42af54b00.jpg;1600;256;7;929;131;980;222
42af54b00.jpg;1600;256;3;980;131;1031;222
42af54b00.jpg;1600;256;5;1031;131;1082;222
42af54b00.jpg;1600;256;2;1082;131;1133;222
42af54b00.jpg;1600;256;2;1133;131;1184;222
42b08e994.jpg;1600;256;5;507;115;557;204
42b08e994.jpg;1600;256;6;557;115;607;204
42b08e994.jpg;1600;256;7;607;115;657;204
42b398dcf.jpg;1600;256;7;259;49;325;166
42b398dcf.jpg;1600;256;3;325;49;391;166
42b398dcf.jpg;1600;256;6;391;49;457;166
42b398dcf.jpg;1600;256;0;457;49;523;166
42b398dcf.jpg;1600;256;9;523;49;589;166
42b398dcf.jpg;1600;256;9;589;49;655;166
42c24518d.jpg;1600;256;4;844;35;898;131
42c24518d.jpg;1600;256;3;898;35;952;131
42c24518d.jpg;1600;256;3;952;35;1006;131
42c24518d.jpg;1600;256;4;1006;35;1060;131
42c24518d.jpg;1600;256;7;1060;35;1114;131
42c24518d.jpg;1600;256;3;1114;35;1168;131
42c24518d.jpg;1600;256;0;1168;35;1222;131
42c24518d.jpg;1600;256;5;1222;35;1276;131
42c3f7b08.jpg;1600;256;8;1027;37;1096;160
42c3f7b08.jpg;1600;256;8;1096;37;1165;160
42c3f7b08.jpg;1600;256;1;1165;37;1234;160
42c3f7b08.jpg;1600;256;7;1234;37;1303;160
42c3f7b08.jpg;1600;256;3;1303;37;1372;160
42caf4e12.jpg;1600;256;8;277;7;325;92
42caf4e12.jpg;1600;256;7;325;7;373;92
42caf4e12.jpg;1600;256;0;373;7;421;92
42caf4e12.jpg;1600;256;5;421;7;469;92
42caf4e12.jpg;1600;256;5;469;7;517;92
42caf4e12.jpg;1600;256;0;517;7;565;92
42caf4e12.jpg;1600;256;4;565;7;613;92
42caf4e12.jpg;1600;256;5;613;7;661;92
42e6b0f02.jpg;1600;256;9;490;59;524;119
42e6b0f02.jpg;1600;256;8;524;59;558;119
42e6b0f02.jpg;1600;256;7;558;59;592;119
42e6b0f02.jpg;1600;256;0;592;59;626;119
42e6b0f02.jpg;1600;256;7;626;59;660;119
42e6b0f02.jpg;1600;256;6;660;59;694;119
42e6c728d.jpg;1600;256;0;867;4;919;96
42e6c728d.jpg;1600;256;1;919;4;971;96
42e6c728d.jpg;1600;256;7;971;4;1023;96
42e6c728d.jpg;1600;256;3;1023;4;1075;96
42e6c728d.jpg;1600;256;9;1075;4;1127;96
42e6c728d.jpg;1600;256;7;1127;4;1179;96
42ef7e425.jpg;1600;256;5;1032;102;1100;223
42ef7e425.jpg;1600;256;4;1100;102;1168;223
42ef7e425.jpg;1600;256;9;1168;102;1236;223
42ef7e425.jpg;1600;256;6;1236;102;1304;223
42ef7e425.jpg;1600;256;0;1304;102;1372;223
42ef7e425.jpg;1600;256;1;1372;102;1440;223
42f162eec.jpg;1600;256;8;1214;36;1253;105
42f162eec.jpg;1600;256;3;1253;36;1292;105
42f162eec.jpg;1600;256;6;1292;36;1331;105
42f162eec.jpg;1600;256;6;1331;36;1370;105
42f162eec.jpg;1600;256;6;1370;36;1409;105
42f162eec.jpg;1600;256;7;1409;36;1448;105
42f162eec.jpg;1600;256;0;1448;36;1487;105
42f269efe.jpg;1600;256;7;1027;86;1096;209
42f269efe.jpg;1600;256;9;1096;86;1165;209
42f269efe.jpg;1600;256;4;1165;86;1234;209
42f269efe.jpg;1600;256;4;1234;86;1303;209
43002ba30.jpg;1600;256;0;124;94;205;238
43002ba30.jpg;1600;256;2;205;94;286;238
43002ba30.jpg;1600;256;2;286;94;367;238
43002ba30.jpg;1600;256;4;367;94;448;238
43002ba30.jpg;1600;256;7;448;94;529;238
43002ba30.jpg;1600;256;0;529;94;610;238
4309cec5f.jpg;1600;256;4;43;73;106;185
4309cec5f.jpg;1600;256;7;106;73;169;185
4309cec5f.jpg;1600;256;1;169;73;232;185
4309cec5f.jpg;1600;256;7;232;73;295;185
4309cec5f.jpg;1600;256;3;295;73;358;185
4309cec5f.jpg;1600;256;7;358;73;421;185
431234941.jpg;1600;256;7;1098;162;1149;253
431234941.jpg;1600;256;4;1149;162;1200;253
431234941.jpg;1600;256;5;1200;162;1251;253
431234941.jpg;1600;256;0;1251;162;1302;253
431234941.jpg;1600;256;6;1302;162;1353;253
431234941.jpg;1600;256;5;1353;162;1404;253
43129c346.jpg;1600;256;1;809;98;856;182
43129c346.jpg;1600;256;6;856;98;903;182
43129c346.jpg;1600;256;6;903;98;950;182
43174e99b.jpg;1600;256;3;516;85;574;188
43174e99b.jpg;1600;256;3;574;85;632;188
43174e99b.jpg;1600;256;6;632;85;690;188
43174e99b.jpg;1600;256;1;690;85;748;188
43174e99b.jpg;1600;256;3;748;85;806;188
43174e99b.jpg;1600;256;3;806;85;864;188
43174e99b.jpg;1600;256;9;864;85;922;188
43174e99b.jpg;1600;256;7;922;85;980;188
43198fdde.jpg;1600;256;9;398;97;476;236
43198fdde.jpg;1600;256;5;476;97;554;236
43198fdde.jpg;1600;256;3;554;97;632;236
431a9ccc3.jpg;1600;256;1;326;25;371;105
431a9ccc3.jpg;1600;256;5;371;25;416;105
431a9ccc3.jpg;1600;256;3;416;25;461;105
431a9ccc3.jpg;1600;256;7;461;25;506;105
431af9f99.jpg;1600;256;4;75;86;142;205
431af9f99.jpg;1600;256;9;142;86;209;205
431af9f99.jpg;1600;256;3;209;86;276;205
431af9f99.jpg;1600;256;2;276;86;343;205
431af9f99.jpg;1600;256;8;343;86;410;205
431ef181d.jpg;1600;256;3;155;58;202;142
431ef181d.jpg;1600;256;4;202;58;249;142
431ef181d.jpg;1600;256;9;249;58;296;142
431ef181d.jpg;1600;256;6;296;58;343;142
432b81e2f.jpg;1600;256;3;824;157;871;241
432b81e2f.jpg;1600;256;8;871;157;918;241
432b81e2f.jpg;1600;256;3;918;157;965;241
432b81e2f.jpg;1600;256;3;965;157;1012;241
432b81e2f.jpg;1600;256;5;1012;157;1059;241
432b81e2f.jpg;1600;256;1;1059;157;1106;241
432b81e2f.jpg;1600;256;0;1106;157;1153;241
432b81e2f.jpg;1600;256;0;1153;157;1200;241
432cc82fe.jpg;1600;256;1;859;102;932;232
432cc82fe.jpg;1600;256;9;932;102;1005;232
432cc82fe.jpg;1600;256;6;1005;102;1078;232
432cc82fe.jpg;1600;256;9;1078;102;1151;232
432cc82fe.jpg;1600;256;2;1151;102;1224;232
432f8ce39.jpg;1600;256;6;907;140;953;222
432f8ce39.jpg;1600;256;5;953;140;999;222
432f8ce39.jpg;1600;256;7;999;140;1045;222
4333ec468.jpg;1600;256;8;152;150;187;212
4333ec468.jpg;1600;256;6;187;150;222;212
4333ec468.jpg;1600;256;6;222;150;257;212
4333ec468.jpg;1600;256;9;257;150;292;212
4333ec468.jpg;1600;256;8;292;150;327;212
4337d169a.jpg;1600;256;3;388;59;424;123
4337d169a.jpg;1600;256;5;424;59;460;123
4337d169a.jpg;1600;256;7;460;59;496;123
433ecc86d.jpg;1600;256;9;729;63;809;205
433ecc86d.jpg;1600;256;8;809;63;889;205
433ecc86d.jpg;1600;256;9;889;63;969;205
433ecc86d.jpg;1600;256;3;969;63;1049;205
433ecc86d.jpg;1600;256;8;1049;63;1129;205
433ecc86d.jpg;1600;256;9;1129;63;1209;205
433ecc86d.jpg;1600;256;2;1209;63;1289;205
433ecc86d.jpg;1600;256;3;1289;63;1369;205
4340e1e42.jpg;1600;256;5;1035;10;1105;134
4340e1e42.jpg;1600;256;8;1105;10;1175;134
4340e1e42.jpg;1600;256;7;1175;10;1245;134
4340e1e42.jpg;1600;256;7;1245;10;1315;134
4340e1e42.jpg;1600;256;6;1315;10;1385;134
4340e1e42.jpg;1600;256;9;1385;10;1455;134
4340e1e42.jpg;1600;256;7;1455;10;1525;134
4341a2af7.jpg;1600;256;4;799;43;868;166
4341a2af7.jpg;1600;256;6;868;43;937;166
4341a2af7.jpg;1600;256;6;937;43;1006;166
43438f903.jpg;1600;256;8;152;36;206;132
43438f903.jpg;1600;256;9;206;36;260;132
43438f903.jpg;1600;256;2;260;36;314;132
43438f903.jpg;1600;256;9;314;36;368;132
43438f903.jpg;1600;256;5;368;36;422;132
43438f903.jpg;1600;256;9;422;36;476;132
43438f903.jpg;1600;256;6;476;36;530;132
43438f903.jpg;1600;256;3;530;36;584;132
43440f039.jpg;1600;256;3;100;180;127;228
43440f039.jpg;1600;256;4;127;180;154;228
43440f039.jpg;1600;256;5;154;180;181;228
43440f039.jpg;1600;256;8;181;180;208;228
4345c2b85.jpg;1600;256;5;666;89;731;205
4345c2b85.jpg;1600;256;0;731;89;796;205
4345c2b85.jpg;1600;256;0;796;89;861;205
4345c2b85.jpg;1600;256;1;861;89;926;205
4345c2b85.jpg;1600;256;5;926;89;991;205
4345c2b85.jpg;1600;256;3;991;89;1056;205
4345c2b85.jpg;1600;256;1;1056;89;1121;205
4345db2fc.jpg;1600;256;7;586;116;641;214
4345db2fc.jpg;1600;256;5;641;116;696;214
4345db2fc.jpg;1600;256;1;696;116;751;214
4345db2fc.jpg;1600;256;3;751;116;806;214
4345db2fc.jpg;1600;256;1;806;116;861;214
434d03372.jpg;1600;256;9;164;165;205;238
434d03372.jpg;1600;256;7;205;165;246;238
434d03372.jpg;1600;256;8;246;165;287;238
434d03372.jpg;1600;256;7;287;165;328;238
434d03372.jpg;1600;256;6;328;165;369;238
434d03372.jpg;1600;256;3;369;165;410;238
434d03372.jpg;1600;256;1;410;165;451;238
43513da40.jpg;1600;256;7;61;92;136;225
43513da40.jpg;1600;256;6;136;92;211;225
43513da40.jpg;1600;256;7;211;92;286;225
43513da40.jpg;1600;256;3;286;92;361;225
43513da40.jpg;1600;256;4;361;92;436;225
43513da40.jpg;1600;256;7;436;92;511;225
43513da40.jpg;1600;256;1;511;92;586;225
43513da40.jpg;1600;256;1;586;92;661;225
43529152d.jpg;1600;256;9;715;80;772;181
43529152d.jpg;1600;256;4;772;80;829;181
43529152d.jpg;1600;256;5;829;80;886;181
4353697d9.jpg;1600;256;4;85;54;138;148
4353697d9.jpg;1600;256;4;138;54;191;148
4353697d9.jpg;1600;256;7;191;54;244;148
4353697d9.jpg;1600;256;1;244;54;297;148
4353697d9.jpg;1600;256;8;297;54;350;148
43558fbec.jpg;1600;256;9;966;103;998;160
43558fbec.jpg;1600;256;3;998;103;1030;160
43558fbec.jpg;1600;256;5;1030;103;1062;160
43558fbec.jpg;1600;256;7;1062;103;1094;160
43558fbec.jpg;1600;256;1;1094;103;1126;160
43558fbec.jpg;1600;256;9;1126;103;1158;160
43558fbec.jpg;1600;256;4;1158;103;1190;160
43558fbec.jpg;1600;256;0;1190;103;1222;160
4355ef39b.jpg;1600;256;9;943;9;991;94
4355ef39b.jpg;1600;256;4;991;9;1039;94
4355ef39b.jpg;1600;256;3;1039;9;1087;94
435d7ac39.jpg;1600;256;8;237;119;303;236
435d7ac39.jpg;1600;256;2;303;119;369;236
435d7ac39.jpg;1600;256;8;369;119;435;236
435d7ac39.jpg;1600;256;9;435;119;501;236
435d7ac39.jpg;1600;256;1;501;119;567;236
435d7ac39.jpg;1600;256;0;567;119;633;236
4360329d0.jpg;1600;256;4;5;90;73;211
4360329d0.jpg;1600;256;8;73;90;141;211
4360329d0.jpg;1600;256;3;141;90;209;211
4360329d0.jpg;1600;256;8;209;90;277;211
4360329d0.jpg;1600;256;7;277;90;345;211
4360329d0.jpg;1600;256;2;345;90;413;211
4360329d0.jpg;1600;256;1;413;90;481;211
436398e3b.jpg;1600;256;7;332;98;394;208
436398e3b.jpg;1600;256;5;394;98;456;208
436398e3b.jpg;1600;256;8;456;98;518;208
43642ed3c.jpg;1600;256;2;134;105;215;249
43642ed3c.jpg;1600;256;6;215;105;296;249
43642ed3c.jpg;1600;256;7;296;105;377;249
43642ed3c.jpg;1600;256;7;377;105;458;249
43642ed3c.jpg;1600;256;5;458;105;539;249
43642ed3c.jpg;1600;256;4;539;105;620;249
43642ed3c.jpg;1600;256;6;620;105;701;249
43642ed3c.jpg;1600;256;9;701;105;782;249
436ab2c1e.jpg;1600;256;1;511;26;572;134
436ab2c1e.jpg;1600;256;9;572;26;633;134
436ab2c1e.jpg;1600;256;7;633;26;694;134
436ab2c1e.jpg;1600;256;3;694;26;755;134
436cc0226.jpg;1600;256;0;1187;23;1220;82
436cc0226.jpg;1600;256;9;1220;23;1253;82
436cc0226.jpg;1600;256;6;1253;23;1286;82
436cc0226.jpg;1600;256;4;1286;23;1319;82
436e3f4a0.jpg;1600;256;5;906;126;976;250
436e3f4a0.jpg;1600;256;4;976;126;1046;250
436e3f4a0.jpg;1600;256;2;1046;126;1116;250
436e3f4a0.jpg;1600;256;0;1116;126;1186;250
437271da1.jpg;1600;256;2;1010;42;1054;120
437271da1.jpg;1600;256;2;1054;42;1098;120
437271da1.jpg;1600;256;6;1098;42;1142;120
437271da1.jpg;1600;256;7;1142;42;1186;120
437c133a4.jpg;1600;256;9;48;1;120;129
437c133a4.jpg;1600;256;6;120;1;192;129
437c133a4.jpg;1600;256;7;192;1;264;129
437c133a4.jpg;1600;256;3;264;1;336;129
437c133a4.jpg;1600;256;3;336;1;408;129
437c133a4.jpg;1600;256;2;408;1;480;129
437c133a4.jpg;1600;256;5;480;1;552;129
437c133a4.jpg;1600;256;1;552;1;624;129
438caa473.jpg;1600;256;9;61;84;114;178
438caa473.jpg;1600;256;5;114;84;167;178
438caa473.jpg;1600;256;4;167;84;220;178
438caa473.jpg;1600;256;6;220;84;273;178
438caa473.jpg;1600;256;5;273;84;326;178
438caa473.jpg;1600;256;3;326;84;379;178
438caa473.jpg;1600;256;8;379;84;432;178
438caa473.jpg;1600;256;6;432;84;485;178
439133dbf.jpg;1600;256;7;545;57;623;196
439133dbf.jpg;1600;256;6;623;57;701;196
439133dbf.jpg;1600;256;2;701;57;779;196
439133dbf.jpg;1600;256;1;779;57;857;196
439133dbf.jpg;1600;256;4;857;57;935;196
439133dbf.jpg;1600;256;8;935;57;1013;196
439133dbf.jpg;1600;256;6;1013;57;1091;196
439e60ec8.jpg;1600;256;3;7;54;85;193
439e60ec8.jpg;1600;256;7;85;54;163;193
439e60ec8.jpg;1600;256;8;163;54;241;193
439e60ec8.jpg;1600;256;1;241;54;319;193
439e60ec8.jpg;1600;256;3;319;54;397;193
439e60ec8.jpg;1600;256;9;397;54;475;193
439feac51.jpg;1600;256;5;830;5;904;137
439feac51.jpg;1600;256;1;904;5;978;137
439feac51.jpg;1600;256;5;978;5;1052;137
43a450e62.jpg;1600;256;4;193;6;254;114
43a450e62.jpg;1600;256;3;254;6;315;114
43a450e62.jpg;1600;256;7;315;6;376;114
43a450e62.jpg;1600;256;3;376;6;437;114
43a450e62.jpg;1600;256;4;437;6;498;114
43a450e62.jpg;1600;256;5;498;6;559;114
43a450e62.jpg;1600;256;7;559;6;620;114
43a450e62.jpg;1600;256;1;620;6;681;114
43b6618bf.jpg;1600;256;3;459;162;493;222
43b6618bf.jpg;1600;256;5;493;162;527;222
43b6618bf.jpg;1600;256;0;527;162;561;222
43b6618bf.jpg;1600;256;3;561;162;595;222
43b6a6a1a.jpg;1600;256;9;220;16;300;158
43b6a6a1a.jpg;1600;256;6;300;16;380;158
43b6a6a1a.jpg;1600;256;9;380;16;460;158
43b6a6a1a.jpg;1600;256;2;460;16;540;158
43b6a6a1a.jpg;1600;256;3;540;16;620;158
43be155b2.jpg;1600;256;2;411;131;457;213
43be155b2.jpg;1600;256;4;457;131;503;213
43be155b2.jpg;1600;256;7;503;131;549;213
43be155b2.jpg;1600;256;0;549;131;595;213
43be155b2.jpg;1600;256;9;595;131;641;213
43c5f80e6.jpg;1600;256;2;743;59;791;144
43c5f80e6.jpg;1600;256;5;791;59;839;144
43c5f80e6.jpg;1600;256;6;839;59;887;144
43c5f80e6.jpg;1600;256;5;887;59;935;144
43c5f80e6.jpg;1600;256;7;935;59;983;144
43c6a30fa.jpg;1600;256;1;674;75;735;183
43c6a30fa.jpg;1600;256;2;735;75;796;183
43c6a30fa.jpg;1600;256;0;796;75;857;183
43c6a30fa.jpg;1600;256;5;857;75;918;183
43c6a30fa.jpg;1600;256;8;918;75;979;183
43c6a30fa.jpg;1600;256;4;979;75;1040;183
43c6a30fa.jpg;1600;256;7;1040;75;1101;183
43c6a30fa.jpg;1600;256;4;1101;75;1162;183
43d0303db.jpg;1600;256;7;355;174;389;234
43d0303db.jpg;1600;256;7;389;174;423;234
43d0303db.jpg;1600;256;2;423;174;457;234
43d0303db.jpg;1600;256;9;457;174;491;234
43d0303db.jpg;1600;256;3;491;174;525;234
43d3e6f33.jpg;1600;256;6;796;32;862;149
43d3e6f33.jpg;1600;256;7;862;32;928;149
43d3e6f33.jpg;1600;256;0;928;32;994;149
43d3e6f33.jpg;1600;256;1;994;32;1060;149
43d3e6f33.jpg;1600;256;7;1060;32;1126;149
43d3e6f33.jpg;1600;256;3;1126;32;1192;149
43d7e6da0.jpg;1600;256;8;1115;132;1171;232
43d7e6da0.jpg;1600;256;0;1171;132;1227;232
43d7e6da0.jpg;1600;256;0;1227;132;1283;232
43d7e6da0.jpg;1600;256;6;1283;132;1339;232
43d7e6da0.jpg;1600;256;0;1339;132;1395;232
43d7e6da0.jpg;1600;256;2;1395;132;1451;232
43e4e9def.jpg;1600;256;9;211;49;255;127
43e4e9def.jpg;1600;256;3;255;49;299;127
43e4e9def.jpg;1600;256;1;299;49;343;127
43e4e9def.jpg;1600;256;3;343;49;387;127
43e4e9def.jpg;1600;256;8;387;49;431;127
43e4e9def.jpg;1600;256;7;431;49;475;127
43e5215d6.jpg;1600;256;5;1200;120;1228;170
43e5215d6.jpg;1600;256;3;1228;120;1256;170
43e5215d6.jpg;1600;256;5;1256;120;1284;170
43e5215d6.jpg;1600;256;5;1284;120;1312;170
43e5215d6.jpg;1600;256;0;1312;120;1340;170
43e5215d6.jpg;1600;256;2;1340;120;1368;170
43e5215d6.jpg;1600;256;6;1368;120;1396;170
43e5215d6.jpg;1600;256;7;1396;120;1424;170
43e7d368f.jpg;1600;256;4;479;123;506;171
43e7d368f.jpg;1600;256;2;506;123;533;171
43e7d368f.jpg;1600;256;3;533;123;560;171
43e98ae7e.jpg;1600;256;5;106;64;185;204
43e98ae7e.jpg;1600;256;2;185;64;264;204
43e98ae7e.jpg;1600;256;2;264;64;343;204
43e98ae7e.jpg;1600;256;8;343;64;422;204
43e99cd80.jpg;1600;256;9;462;93;513;184
43e99cd80.jpg;1600;256;9;513;93;564;184
43e99cd80.jpg;1600;256;1;564;93;615;184
43eea2fe0.jpg;1600;256;7;1122;52;1189;171
43eea2fe0.jpg;1600;256;1;1189;52;1256;171
43eea2fe0.jpg;1600;256;4;1256;52;1323;171
43eea2fe0.jpg;1600;256;7;1323;52;1390;171
43f517e5c.jpg;1600;256;1;1085;51;1144;156
43f517e5c.jpg;1600;256;4;1144;51;1203;156
43f517e5c.jpg;1600;256;0;1203;51;1262;156
43f517e5c.jpg;1600;256;1;1262;51;1321;156
43f517e5c.jpg;1600;256;3;1321;51;1380;156
43f517e5c.jpg;1600;256;2;1380;51;1439;156
43f517e5c.jpg;1600;256;6;1439;51;1498;156
43f6a4177.jpg;1600;256;9;851;102;930;242
43f6a4177.jpg;1600;256;1;930;102;1009;242
43f6a4177.jpg;1600;256;5;1009;102;1088;242
43f6a4177.jpg;1600;256;6;1088;102;1167;242
43f6a4177.jpg;1600;256;7;1167;102;1246;242
43f6a4177.jpg;1600;256;9;1246;102;1325;242
43f6a4177.jpg;1600;256;4;1325;102;1404;242
43f6a4177.jpg;1600;256;0;1404;102;1483;242
441142b29.jpg;1600;256;3;631;62;708;199
441142b29.jpg;1600;256;7;708;62;785;199
441142b29.jpg;1600;256;7;785;62;862;199
441142b29.jpg;1600;256;1;862;62;939;199
441866b3d.jpg;1600;256;4;385;119;459;251
441866b3d.jpg;1600;256;1;459;119;533;251
441866b3d.jpg;1600;256;7;533;119;607;251
441866b3d.jpg;1600;256;4;607;119;681;251
441866b3d.jpg;1600;256;4;681;119;755;251
441866b3d.jpg;1600;256;3;755;119;829;251
441cb4bcf.jpg;1600;256;7;356;45;417;153
441cb4bcf.jpg;1600;256;9;417;45;478;153
441cb4bcf.jpg;1600;256;3;478;45;539;153
441cb4bcf.jpg;1600;256;6;539;45;600;153
441cb4bcf.jpg;1600;256;3;600;45;661;153
441cb4bcf.jpg;1600;256;5;661;45;722;153
441cb4bcf.jpg;1600;256;7;722;45;783;153
4422bc417.jpg;1600;256;2;691;139;747;239
4422bc417.jpg;1600;256;4;747;139;803;239
4422bc417.jpg;1600;256;8;803;139;859;239
4422bc417.jpg;1600;256;6;859;139;915;239
4422bc417.jpg;1600;256;3;915;139;971;239
4425a3ca1.jpg;1600;256;2;330;78;380;167
4425a3ca1.jpg;1600;256;8;380;78;430;167
4425a3ca1.jpg;1600;256;7;430;78;480;167
4425a3ca1.jpg;1600;256;2;480;78;530;167
4425a3ca1.jpg;1600;256;6;530;78;580;167
442e75bf9.jpg;1600;256;3;375;12;442;131
442e75bf9.jpg;1600;256;0;442;12;509;131
442e75bf9.jpg;1600;256;6;509;12;576;131
442e75bf9.jpg;1600;256;0;576;12;643;131
44398db54.jpg;1600;256;4;528;126;592;240
44398db54.jpg;1600;256;9;592;126;656;240
44398db54.jpg;1600;256;1;656;126;720;240
44398db54.jpg;1600;256;6;720;126;784;240
44398db54.jpg;1600;256;7;784;126;848;240
44398db54.jpg;1600;256;5;848;126;912;240
443f8564b.jpg;1600;256;7;868;100;934;217
443f8564b.jpg;1600;256;3;934;100;1000;217
443f8564b.jpg;1600;256;5;1000;100;1066;217
443f8564b.jpg;1600;256;9;1066;100;1132;217
443f8564b.jpg;1600;256;4;1132;100;1198;217
443f8564b.jpg;1600;256;8;1198;100;1264;217
4442a027e.jpg;1600;256;6;780;19;851;145
4442a027e.jpg;1600;256;0;851;19;922;145
4442a027e.jpg;1600;256;1;922;19;993;145
4442a027e.jpg;1600;256;0;993;19;1064;145
44458e244.jpg;1600;256;1;917;55;971;151
44458e244.jpg;1600;256;7;971;55;1025;151
44458e244.jpg;1600;256;3;1025;55;1079;151
44458e244.jpg;1600;256;0;1079;55;1133;151
44458e244.jpg;1600;256;0;1133;55;1187;151
44458e244.jpg;1600;256;4;1187;55;1241;151
44458e244.jpg;1600;256;6;1241;55;1295;151
44458e244.jpg;1600;256;5;1295;55;1349;151
4448b4286.jpg;1600;256;4;260;81;292;138
4448b4286.jpg;1600;256;0;292;81;324;138
4448b4286.jpg;1600;256;3;324;81;356;138
4448b4286.jpg;1600;256;2;356;81;388;138
44529076b.jpg;1600;256;7;481;51;510;103
44529076b.jpg;1600;256;3;510;51;539;103
44529076b.jpg;1600;256;6;539;51;568;103
445451d11.jpg;1600;256;5;482;100;550;221
445451d11.jpg;1600;256;8;550;100;618;221
445451d11.jpg;1600;256;3;618;100;686;221
445451d11.jpg;1600;256;7;686;100;754;221
445451d11.jpg;1600;256;0;754;100;822;221
445451d11.jpg;1600;256;2;822;100;890;221
445451d11.jpg;1600;256;5;890;100;958;221
446372a47.jpg;1600;256;6;3;114;57;210
446372a47.jpg;1600;256;4;57;114;111;210
446372a47.jpg;1600;256;8;111;114;165;210
446372a47.jpg;1600;256;5;165;114;219;210
446372a47.jpg;1600;256;6;219;114;273;210
446372a47.jpg;1600;256;7;273;114;327;210
446372a47.jpg;1600;256;8;327;114;381;210
446372a47.jpg;1600;256;5;381;114;435;210
44668f045.jpg;1600;256;2;406;46;443;112
44668f045.jpg;1600;256;8;443;46;480;112
44668f045.jpg;1600;256;3;480;46;517;112
44668f045.jpg;1600;256;8;517;46;554;112
44668f045.jpg;1600;256;4;554;46;591;112
44668f045.jpg;1600;256;7;591;46;628;112
44668f045.jpg;1600;256;8;628;46;665;112
446860e27.jpg;1600;256;1;643;43;686;119
446860e27.jpg;1600;256;4;686;43;729;119
